bus_id,route_id,imei,latitude,longitude,speed,time,flag
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-10-04 15:29:51",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-10-04 15:44:30",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-04 15:46:35",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-04 15:46:48",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-04 15:47:02",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-04 15:47:15",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-04 15:47:29",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-04 15:47:43",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-04 15:47:57",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-04 15:48:11",1
33,11,fb:fd:2a:a8:e2:b,-7.94331,112.61043,10,"2024-10-04 20:07:17",0
33,11,fb:fd:2a:a8:e2:b,-7.94331,112.61043,10,"2024-10-04 20:07:30",1
33,10,fb:fd:2a:a8:e2:b,-7.94329,112.61047,10,"2024-10-05 08:52:14",1
33,11,fb:fd:2a:a8:e2:b,-7.94983,112.61554,10,"2024-10-05 13:52:56",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-07 07:00:00",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-10-07 07:01:24",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-10-07 07:09:15",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-07 07:10:53",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-07 07:11:12",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-07 07:11:27",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-07 07:11:50",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-07 07:12:03",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-10-07 07:16:51",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-10-07 07:24:46",1
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-10-07 07:26:41",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-07 07:31:30",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-07 07:32:26",1
33,10,fb:fd:2a:a8:e2:b,-7.93324,112.60354,10,"2024-10-07 08:09:33",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-10-07 16:42:32",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-10-07 16:42:46",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-10-07 16:45:24",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-10-07 17:02:36",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-10-07 17:19:43",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-07 17:26:21",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-07 17:26:38",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-07 17:26:52",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-07 17:27:05",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-07 17:27:19",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-07 17:27:33",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-07 17:27:49",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-07 17:28:03",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-07 17:28:20",1
33,11,fb:fd:2a:a8:e2:b,-7.94331,112.61043,10,"2024-10-07 17:59:55",1
33,11,fb:fd:2a:a8:e2:b,-7.93338,112.60354,10,"2024-10-07 18:03:06",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-08 06:59:44",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-10-08 07:01:17",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-10-08 07:10:56",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-08 07:12:39",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-08 07:12:52",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-08 07:13:06",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-08 07:13:20",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-08 07:13:34",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-08 07:13:48",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-08 07:14:01",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-10-08 07:18:12",1
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-10-08 07:27:48",0
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-10-08 07:28:19",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-08 07:33:12",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-08 07:33:31",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-08 07:33:53",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-08 07:34:07",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-10-08 16:39:55",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-10-08 16:41:17",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-10-08 16:59:39",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-10-08 17:09:10",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-08 17:21:07",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-08 17:21:20",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-09 06:59:37",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-10-09 07:00:55",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-10-09 07:09:12",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-09 07:10:48",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-09 07:11:06",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-09 07:11:22",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-09 07:11:35",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-09 07:11:50",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-10-09 07:15:31",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-10-09 07:23:49",1
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-10-09 07:25:51",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-09 07:31:21",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-09 07:31:40",1
33,10,fb:fd:2a:a8:e2:b,-7.93324,112.60354,10,"2024-10-09 08:59:21",1
33,10,fb:fd:2a:a8:e2:b,-7.95658,112.61276,10,"2024-10-09 09:05:59",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-10-09 09:11:26",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-09 09:13:32",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-09 09:13:47",1
33,10,f2:ab:73:19:59:7,-7.93324,112.60354,10,"2024-10-09 09:16:49",1
33,11,f2:ab:73:19:59:7,-7.93338,112.60354,10,"2024-10-09 15:01:05",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-09 15:04:55",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-10-09 15:07:02",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-10-09 16:37:56",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-10-09 16:39:15",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-10-09 16:53:29",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-09 16:58:11",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-09 16:58:50",0
